SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
NC(C(O)=O)C1=CC=C(C=C1)C(F)(F)F	NC(C(O)=O)c1ccc(cc1)C(F)(F)F	MolPort-000-000-419	InChI=1S/C9H8F3NO2/c10-9(11,12)6-3-1-5(2-4-6)7(13)8(14)15/h1-4,7H,13H2,(H,14,15)	FANMQHUKZBBELZ-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(C(O)=O)C1=CC(=CC=C1)[N+]([O-])=O	NC(C(O)=O)c1cccc(c1)[N+]([O-])=O	MolPort-000-000-420	InChI=1S/C8H8N2O4/c9-7(8(11)12)5-2-1-3-6(4-5)10(13)14/h1-4,7H,9H2,(H,11,12)	RJMYTHGQVJWWJO-UHFFFAOYSA-N	< 50	< 50	null	10
NC(C(O)=O)C1=CC(F)=CC=C1	NC(C(O)=O)c1cccc(F)c1	MolPort-000-000-421	InChI=1S/C8H8FNO2/c9-6-3-1-2-5(4-6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)	LVYBCZIDQKJNFP-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC1=C(C=CC=C1)C(N)C(O)=O	COc1ccccc1C(N)C(O)=O	MolPort-000-000-422	InChI=1S/C9H11NO3/c1-13-7-5-3-2-4-6(7)8(10)9(11)12/h2-5,8H,10H2,1H3,(H,11,12)	DQSACLYOIBPCJU-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(C(O)=O)C1=C(Cl)C=CC=C1	NC(C(O)=O)c1ccccc1Cl	MolPort-000-000-423	InChI=1S/C8H8ClNO2/c9-6-4-2-1-3-5(6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)	LMIZLNPFTRQPSF-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(C(O)=O)C1=C(F)C=CC=C1	NC(C(O)=O)c1ccccc1F	MolPort-000-000-424	InChI=1S/C8H8FNO2/c9-6-4-2-1-3-5(6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)	CGNMJIBUVDGMIY-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(C1CC2CC1C=C2)C(O)=O	NC(C1CC2CC1C=C2)C(O)=O	MolPort-000-000-426	InChI=1S/C9H13NO2/c10-8(9(11)12)7-4-5-1-2-6(7)3-5/h1-2,5-8H,3-4,10H2,(H,11,12)	IHDSFYHRZSBSGS-UHFFFAOYSA-N	500 - 1000	500 - 1000	500 - 1000	5
NC(C1CCCCC1)C(O)=O	NC(C1CCCCC1)C(O)=O	MolPort-000-000-428	InChI=1S/C8H15NO2/c9-7(8(10)11)6-4-2-1-3-5-6/h6-7H,1-5,9H2,(H,10,11)	WAMWSIDTKSNDCU-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(C1CC1)C(O)=O	NC(C1CC1)C(O)=O	MolPort-000-000-429	InChI=1S/C5H9NO2/c6-4(5(7)8)3-1-2-3/h3-4H,1-2,6H2,(H,7,8)	BUSBCPMSNBMUMT-UHFFFAOYSA-N	< 50	< 50	< 50	10
Cl.NC(=N)C12CC3CC(CC(C3)C1)C2	Cl.NC(=N)C12CC3CC(CC(C3)C1)C2	MolPort-000-000-431	InChI=1S/C11H18N2.ClH/c12-10(13)11-4-7-1-8(5-11)3-9(2-7)6-11;/h7-9H,1-6H2,(H3,12,13);1H	OJNFQKIOKKMCIM-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC(C)(C)OC(=O)N1CCCCCC1C(O)=O	CC(C)(C)OC(=O)N1CCCCCC1C(O)=O	MolPort-000-000-432	InChI=1S/C12H21NO4/c1-12(2,3)17-11(16)13-8-6-4-5-7-9(13)10(14)15/h9H,4-8H2,1-3H3,(H,14,15)	BKMVFOKQLCHCPK-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
NC(C(O)=O)C1=CC(=CC=C1)C(F)(F)F	NC(C(O)=O)c1cccc(c1)C(F)(F)F	MolPort-000-000-437	InChI=1S/C9H8F3NO2/c10-9(11,12)6-3-1-2-5(4-6)7(13)8(14)15/h1-4,7H,13H2,(H,14,15)	SRHNOGZIXICHOU-UHFFFAOYSA-N	< 50	< 50	< 50	2
NCC1=C(N)C=CC(Cl)=C1	NCc1cc(Cl)ccc1N	MolPort-000-000-443	InChI=1S/C7H9ClN2/c8-6-1-2-7(10)5(3-6)4-9/h1-3H,4,9-10H2	DUDVJYRAOLMJLK-UHFFFAOYSA-N	< 50	< 50	< 50	5
NC1=C(Cl)C=C(C=C1)C(O)=O	Nc1ccc(cc1Cl)C(O)=O	MolPort-000-000-444	InChI=1S/C7H6ClNO2/c8-5-3-4(7(10)11)1-2-6(5)9/h1-3H,9H2,(H,10,11)	YIYBPEDZAUFQLO-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC(=O)C1=CC(Br)=C(N)C=C1	COC(=O)c1ccc(N)c(Br)c1	MolPort-000-000-445	InChI=1S/C8H8BrNO2/c1-12-8(11)5-2-3-7(10)6(9)4-5/h2-4H,10H2,1H3	AIUWAOALZYWQBX-UHFFFAOYSA-N	< 50	< 50	< 50	2
CCOC(=O)C1=CC(Br)=C(N)C=C1	CCOC(=O)c1ccc(N)c(Br)c1	MolPort-000-000-446	InChI=1S/C9H10BrNO2/c1-2-13-9(12)6-3-4-8(11)7(10)5-6/h3-5H,2,11H2,1H3	NOGUJGZZMMKQOZ-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC(=O)C1=CC(Br)=C(N)C=C1	CC(=O)c1ccc(N)c(Br)c1	MolPort-000-000-447	InChI=1S/C8H8BrNO/c1-5(11)6-2-3-8(10)7(9)4-6/h2-4H,10H2,1H3	ASMVJBACZFHISI-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=C(C=C(Br)C=C1)C#N	Nc1ccc(Br)cc1C#N	MolPort-000-000-448	InChI=1S/C7H5BrN2/c8-6-1-2-7(10)5(3-6)4-9/h1-3H,10H2	OATYCBHROMXWJO-UHFFFAOYSA-N	< 50	< 50	< 50	2
CCOC(=O)C1=C(N)C=CC(Br)=C1	CCOC(=O)c1cc(Br)ccc1N	MolPort-000-000-449	InChI=1S/C9H10BrNO2/c1-2-13-9(12)7-5-6(10)3-4-8(7)11/h3-5H,2,11H2,1H3	PKWFESSNWKEZDP-UHFFFAOYSA-N	< 50	< 50	< 50	4
CC(=O)C1=CC(Cl)=C(N)C=C1	CC(=O)c1ccc(N)c(Cl)c1	MolPort-000-000-450	InChI=1S/C8H8ClNO/c1-5(11)6-2-3-8(10)7(9)4-6/h2-4H,10H2,1H3	VGVXDPRCTIRHOO-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
NC1=C(C=C(Cl)C=C1)C#N	Nc1ccc(Cl)cc1C#N	MolPort-000-000-451	InChI=1S/C7H5ClN2/c8-6-1-2-7(10)5(3-6)4-9/h1-3H,10H2	QYRDWARBHMCOAG-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC(=O)C1=C(N)C=CC(Cl)=C1	COC(=O)c1cc(Cl)ccc1N	MolPort-000-000-452	InChI=1S/C8H8ClNO2/c1-12-8(11)6-4-5(9)2-3-7(6)10/h2-4H,10H2,1H3	IGHVUURTQGBABT-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC(=O)C1=C(C)N=C(N)S1	CC(=O)c1sc(N)nc1C	MolPort-000-000-453	InChI=1S/C6H8N2OS/c1-3-5(4(2)9)10-6(7)8-3/h1-2H3,(H2,7,8)	PKUKCASRNJIQNU-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC(C)(C)OC(=O)N[C@H]1CC[C@H](N)CC1	CC(C)(C)OC(=O)N[C@H]1CC[C@H](N)CC1	MolPort-000-000-454	InChI=1S/C11H22N2O2/c1-11(2,3)15-10(14)13-9-6-4-8(12)5-7-9/h8-9H,4-7,12H2,1-3H3,(H,13,14)/t8-,9-	FEYLUKDSKVSMSZ-KYZUINATSA-N	< 50	< 50	< 50	2
NC(C(O)=O)C1=CC=C(Cl)C=C1	NC(C(O)=O)c1ccc(Cl)cc1	MolPort-000-000-455	InChI=1S/C8H8ClNO2/c9-6-3-1-5(2-4-6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)	QGJGBYXRJVIYGA-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(C(O)=O)C1=CC(Cl)=CC=C1	NC(C(O)=O)c1cccc(Cl)c1	MolPort-000-000-456	InChI=1S/C8H8ClNO2/c9-6-3-1-2-5(4-6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)	MGOUENCSVMAGSE-UHFFFAOYSA-N	< 50	< 50	< 50	2
COC1=CC=CC(=C1)C(N)C(O)=O	COc1cccc(c1)C(N)C(O)=O	MolPort-000-000-457	InChI=1S/C9H11NO3/c1-13-7-4-2-3-6(5-7)8(10)9(11)12/h2-5,8H,10H2,1H3,(H,11,12)	UMKVNPOZWRHJPM-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=NC=CC(CO)=C1	Nc1cc(CO)ccn1	MolPort-000-000-458	InChI=1S/C6H8N2O/c7-6-3-5(4-9)1-2-8-6/h1-3,9H,4H2,(H2,7,8)	ZRJJXXDQIQFZBW-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC(C)(C)OC(=O)N1CCOC(CN)C1	CC(C)(C)OC(=O)N1CCOC(CN)C1	MolPort-000-000-459	InChI=1S/C10H20N2O3/c1-10(2,3)15-9(13)12-4-5-14-8(6-11)7-12/h8H,4-7,11H2,1-3H3	MTMBHUYOIZWQAJ-UHFFFAOYSA-N	< 50	< 50	< 50	5
NC1=CC=CN=C1Cl	Nc1cccnc1Cl	MolPort-000-000-460	InChI=1S/C5H5ClN2/c6-5-4(7)2-1-3-8-5/h1-3H,7H2	MEQBJJUWDCYIAB-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC(C)(C)OC(=O)N1C[C@@H](N)[C@H](O)C1	CC(C)(C)OC(=O)N1C[C@@H](N)[C@H](O)C1	MolPort-000-000-462	InChI=1S/C9H18N2O3/c1-9(2,3)14-8(13)11-4-6(10)7(12)5-11/h6-7,12H,4-5,10H2,1-3H3/t6-,7-/m1/s1	MOZOQDNRVPHFOO-RNFRBKRXSA-N	< 50	< 50	< 50	3
NC1=C(C=CN=C1)C(O)=O	Nc1cnccc1C(O)=O	MolPort-000-000-464	InChI=1S/C6H6N2O2/c7-5-3-8-2-1-4(5)6(9)10/h1-3H,7H2,(H,9,10)	FYEQKMAVRYRMBL-UHFFFAOYSA-N	< 50	< 50	< 50	2
Cl.Cl.NC1CNC1	Cl.Cl.NC1CNC1	MolPort-000-000-465	InChI=1S/C3H8N2.2ClH/c4-3-1-5-2-3;;/h3,5H,1-2,4H2;2*1H	OOSDLMAZIRAMDN-UHFFFAOYSA-N	< 50	< 50	< 50	3
CC(C)(C)OC(=O)N1CC(N)C1	CC(C)(C)OC(=O)N1CC(N)C1	MolPort-000-000-466	InChI=1S/C8H16N2O2/c1-8(2,3)12-7(11)10-4-6(9)5-10/h6H,4-5,9H2,1-3H3	WPGLRFGDZJSQGI-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=NC=C(Br)C=C1I	Nc1ncc(Br)cc1I	MolPort-000-000-467	InChI=1S/C5H4BrIN2/c6-3-1-4(7)5(8)9-2-3/h1-2H,(H2,8,9)	XPERZSKJGNUSHI-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(=O)C1=CC(N)=NC=C1	NC(=O)c1ccnc(N)c1	MolPort-000-000-468	InChI=1S/C6H7N3O/c7-5-3-4(6(8)10)1-2-9-5/h1-3H,(H2,7,9)(H2,8,10)	AGSDASDGMNDAIE-UHFFFAOYSA-N	< 50	< 50	< 50	7
CC(C)(C)OC(=O)N1CC[C@@H](N)C1	CC(C)(C)OC(=O)N1CC[C@@H](N)C1	MolPort-000-000-470	InChI=1S/C9H18N2O2/c1-9(2,3)13-8(12)11-5-4-7(10)6-11/h7H,4-6,10H2,1-3H3/t7-/m1/s1	CMIBWIAICVBURI-SSDOTTSWSA-N	< 50	< 50	< 50	5
CC(C)(C)OC(=O)N1CCC[C@H]1CN	CC(C)(C)OC(=O)N1CCC[C@H]1CN	MolPort-000-000-471	InChI=1S/C10H20N2O2/c1-10(2,3)14-9(13)12-6-4-5-8(12)7-11/h8H,4-7,11H2,1-3H3/t8-/m0/s1	SOGXYCNKQQJEED-QMMMGPOBSA-N	< 50	< 50	< 50	5
N[C@@H]1CCNC1	N[C@@H]1CCNC1	MolPort-000-000-472	InChI=1S/C4H10N2/c5-4-1-2-6-3-4/h4,6H,1-3,5H2/t4-/m1/s1	NGXSWUFDCSEIOO-SCSAIBSYSA-N	< 50	< 50	< 50	5
N[C@H]1CCNC1	N[C@H]1CCNC1	MolPort-000-000-473	InChI=1S/C4H10N2/c5-4-1-2-6-3-4/h4,6H,1-3,5H2/t4-/m0/s1	NGXSWUFDCSEIOO-BYPYZUCNSA-N	50 - 100	50 - 100	50 - 100	5
CC(C)(C)OC(=O)N1CC[C@H](N)C1	CC(C)(C)OC(=O)N1CC[C@H](N)C1	MolPort-000-000-474	InChI=1S/C9H18N2O2/c1-9(2,3)13-8(12)11-5-4-7(10)6-11/h7H,4-6,10H2,1-3H3/t7-/m0/s1	CMIBWIAICVBURI-ZETCQYMHSA-N	< 50	< 50	< 50	2
N[C@H]1CCN(C1)C(=O)OCC1=CC=CC=C1	N[C@H]1CCN(C1)C(=O)OCc1ccccc1	MolPort-000-000-475	InChI=1S/C12H16N2O2/c13-11-6-7-14(8-11)12(15)16-9-10-4-2-1-3-5-10/h1-5,11H,6-9,13H2/t11-/m0/s1	FPXJNSKAXZNWMQ-NSHDSACASA-N	< 50	< 50	< 50	2
N[C@H](C(O)=O)C1=CC=CS1	N[C@H](C(O)=O)c1cccs1	MolPort-000-000-480	InChI=1S/C6H7NO2S/c7-5(6(8)9)4-2-1-3-10-4/h1-3,5H,7H2,(H,8,9)/t5-/m0/s1	XLMSKXASROPJNG-YFKPBYRVSA-N	100 - 250	100 - 250	100 - 250	5
N[C@H](C(O)=O)C1=CC(F)=CC=C1	N[C@H](C(O)=O)c1cccc(F)c1	MolPort-000-000-493	InChI=1S/C8H8FNO2/c9-6-3-1-2-5(4-6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)/t7-/m0/s1	LVYBCZIDQKJNFP-ZETCQYMHSA-N	100 - 250	100 - 250	100 - 250	10
COC1=C(C=CC=C1)[C@H](N)C(O)=O	COc1ccccc1[C@H](N)C(O)=O	MolPort-000-000-494	InChI=1S/C9H11NO3/c1-13-7-5-3-2-4-6(7)8(10)9(11)12/h2-5,8H,10H2,1H3,(H,11,12)/t8-/m0/s1	DQSACLYOIBPCJU-QMMMGPOBSA-N	100 - 250	100 - 250	100 - 250	5
N[C@H](C(O)=O)C1=C(Cl)C=CC=C1	N[C@H](C(O)=O)c1ccccc1Cl	MolPort-000-000-495	InChI=1S/C8H8ClNO2/c9-6-4-2-1-3-5(6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)/t7-/m0/s1	LMIZLNPFTRQPSF-ZETCQYMHSA-N	< 50	< 50	< 50	2
CC([C@H](N)C(O)=O)C1=CC=CC=C1	CC([C@H](N)C(O)=O)c1ccccc1	MolPort-000-000-499	InChI=1S/C10H13NO2/c1-7(9(11)10(12)13)8-5-3-2-4-6-8/h2-7,9H,11H2,1H3,(H,12,13)/t7?,9-/m0/s1	IRZQDMYEJPNDEN-NETXQHHPSA-N	100 - 250	100 - 250	100 - 250	10
N[C@@H](C1CCCCC1)C(O)=O	N[C@@H](C1CCCCC1)C(O)=O	MolPort-000-000-500	InChI=1S/C8H15NO2/c9-7(8(10)11)6-4-2-1-3-5-6/h6-7H,1-5,9H2,(H,10,11)/t7-/m0/s1	WAMWSIDTKSNDCU-ZETCQYMHSA-N	< 50	< 50	< 50	2
N[C@@H](C1CC1)C(O)=O	N[C@@H](C1CC1)C(O)=O	MolPort-000-000-501	InChI=1S/C5H9NO2/c6-4(5(7)8)3-1-2-3/h3-4H,1-2,6H2,(H,7,8)/t4-/m0/s1	BUSBCPMSNBMUMT-BYPYZUCNSA-N	< 50	< 50	< 50	2
NC1=CC2=NC=CN=C2C=C1	Nc1ccc2nccnc2c1	MolPort-000-000-504	InChI=1S/C8H7N3/c9-6-1-2-7-8(5-6)11-4-3-10-7/h1-5H,9H2	MSGRFBKVMUKEGZ-UHFFFAOYSA-N	< 50	< 50	< 50	2
Cl.CC(F)(F)C(N)C(O)=O	Cl.CC(F)(F)C(N)C(O)=O	MolPort-000-000-505	InChI=1S/C4H7F2NO2.ClH/c1-4(5,6)2(7)3(8)9;/h2H,7H2,1H3,(H,8,9);1H	GEAZCYPEHOFKQE-UHFFFAOYSA-N	250 - 500	250 - 500	250 - 500	10
CC(=O)N1CCC[C@H]1C(O)=O	CC(=O)N1CCC[C@H]1C(O)=O	MolPort-000-000-506	InChI=1S/C7H11NO3/c1-5(9)8-4-2-3-6(8)7(10)11/h6H,2-4H2,1H3,(H,10,11)/t6-/m0/s1	GNMSLDIYJOSUSW-LURJTMIESA-N	< 50	< 50	< 50	2
CC1=C(C(=O)NC(N)=N1)[N+]([O-])=O	Cc1nc(N)[nH]c(=O)c1[N+]([O-])=O	MolPort-000-000-507	InChI=1S/C5H6N4O3/c1-2-3(9(11)12)4(10)8-5(6)7-2/h1H3,(H3,6,7,8,10)	PFTYCGMGNJVFIX-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1CCCN(CC1)C(=O)OCC1=CC=CC=C1	NC1CCCN(CC1)C(=O)OCc1ccccc1	MolPort-000-000-508	InChI=1S/C14H20N2O2/c15-13-7-4-9-16(10-8-13)14(17)18-11-12-5-2-1-3-6-12/h1-3,5-6,13H,4,7-11,15H2	ZAIMOMSYPKYXGF-UHFFFAOYSA-N	250 - 500	250 - 500	250 - 500	5
Cl.NCCCN1C(=O)C2=CC=CC=C2C1=O	Cl.NCCCN1C(=O)c2ccccc2C1=O	MolPort-000-000-509	InChI=1S/C11H12N2O2.ClH/c12-6-3-7-13-10(14)8-4-1-2-5-9(8)11(13)15;/h1-2,4-5H,3,6-7,12H2;1H	GEFZFHTWRMQGOO-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1=CC=C2NC=C(C#N)C2=C1	Nc1ccc2[nH]cc(C#N)c2c1	MolPort-000-000-510	InChI=1S/C9H7N3/c10-4-6-5-12-9-2-1-7(11)3-8(6)9/h1-3,5,12H,11H2	HQJKORKNJCYTNG-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
O=C1NC2CCCC12	O=C1NC2CCCC12	MolPort-000-000-513	InChI=1S/C6H9NO/c8-6-4-2-1-3-5(4)7-6/h4-5H,1-3H2,(H,7,8)	AXDBIGNYXNSBHV-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
NC1=NC=CN=C1C(O)=O	Nc1nccnc1C(O)=O	MolPort-000-000-515	InChI=1S/C5H5N3O2/c6-4-3(5(9)10)7-1-2-8-4/h1-2H,(H2,6,8)(H,9,10)	ZAGZIOYVEIDDJA-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1(CCCCC2=CC=CC=C12)C(O)=O	NC1(CCCCc2ccccc12)C(O)=O	MolPort-000-000-517	InChI=1S/C12H15NO2/c13-12(11(14)15)8-4-3-6-9-5-1-2-7-10(9)12/h1-2,5,7H,3-4,6,8,13H2,(H,14,15)	OHTWNHRAUQJEQT-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	10
NC1(CCCC2=CC=CC=C12)C(O)=O	NC1(CCCc2ccccc12)C(O)=O	MolPort-000-000-518	InChI=1S/C11H13NO2/c12-11(10(13)14)7-3-5-8-4-1-2-6-9(8)11/h1-2,4,6H,3,5,7,12H2,(H,13,14)	WIYFEDPFIIDANF-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	10
NC1(CCC2=CC=CC=C12)C(O)=O	NC1(CCc2ccccc12)C(O)=O	MolPort-000-000-519	InChI=1S/C10H11NO2/c11-10(9(12)13)6-5-7-3-1-2-4-8(7)10/h1-4H,5-6,11H2,(H,12,13)	HTTPGMNPPMMMOP-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	5
NC(C1CCC1)(C(O)=O)C1=CC=CC=C1	NC(C1CCC1)(C(O)=O)c1ccccc1	MolPort-000-000-520	InChI=1S/C12H15NO2/c13-12(11(14)15,10-7-4-8-10)9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8,13H2,(H,14,15)	WJDZBYJXQOFJJU-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
CC(N)(C(O)=O)C1=CC=CC=C1	CC(N)(C(O)=O)c1ccccc1	MolPort-000-000-522	InChI=1S/C9H11NO2/c1-9(10,8(11)12)7-5-3-2-4-6-7/h2-6H,10H2,1H3,(H,11,12)	HTCSFFGLRQDZDE-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1(CCN(CC2=CC=CC=C2)CC1)C(O)=O	NC1(CCN(Cc2ccccc2)CC1)C(O)=O	MolPort-000-000-523	InChI=1S/C13H18N2O2/c14-13(12(16)17)6-8-15(9-7-13)10-11-4-2-1-3-5-11/h1-5H,6-10,14H2,(H,16,17)	UAPJXCZSNCQLMR-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC1(CCN(CC2=CC=CC=C2)C1)C(O)=O	NC1(CCN(Cc2ccccc2)C1)C(O)=O	MolPort-000-000-524	InChI=1S/C12H16N2O2/c13-12(11(15)16)6-7-14(9-12)8-10-4-2-1-3-5-10/h1-5H,6-9,13H2,(H,15,16)	IXBOFOMZFVXPTF-UHFFFAOYSA-N	50 - 100	50 - 100	50 - 100	5
NC1(CCC2=CC=CC=C2C1)C(O)=O	NC1(CCc2ccccc2C1)C(O)=O	MolPort-000-000-525	InChI=1S/C11H13NO2/c12-11(10(13)14)6-5-8-3-1-2-4-9(8)7-11/h1-4H,5-7,12H2,(H,13,14)	CDULPPOISZOUTK-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	5
NC1(CC2=CC=CC=C2C1)C(O)=O	NC1(Cc2ccccc2C1)C(O)=O	MolPort-000-000-526	InChI=1S/C10H11NO2/c11-10(9(12)13)5-7-3-1-2-4-8(7)6-10/h1-4H,5-6,11H2,(H,12,13)	UHQFXIWMAQOCAN-UHFFFAOYSA-N	< 50	< 50	100 - 250	2
NC1(CCC(CC1)C1=CC=CC=C1)C(O)=O	NC1(CCC(CC1)c1ccccc1)C(O)=O	MolPort-000-000-528	InChI=1S/C13H17NO2/c14-13(12(15)16)8-6-11(7-9-13)10-4-2-1-3-5-10/h1-5,11H,6-9,14H2,(H,15,16)	TWAYLYPZRSXEOS-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	10
NC(C(O)=O)C1=C2C=CC=CC2=CC=C1	NC(C(O)=O)c1cccc2ccccc12	MolPort-000-000-529	InChI=1S/C12H11NO2/c13-11(12(14)15)10-7-3-5-8-4-1-2-6-9(8)10/h1-7,11H,13H2,(H,14,15)	SCDZHZMVNQDLCM-UHFFFAOYSA-N	< 50	< 50	< 50	5
NC(C(O)=O)C1=CC2=C(OCO2)C=C1	NC(C(O)=O)c1ccc2OCOc2c1	MolPort-000-000-530	InChI=1S/C9H9NO4/c10-8(9(11)12)5-1-2-6-7(3-5)14-4-13-6/h1-3,8H,4,10H2,(H,11,12)	VFERSVITJKMHLM-UHFFFAOYSA-N	< 50	< 50	100 - 250	2
NC(C(O)=O)C1=CC=C(OC(F)(F)F)C=C1	NC(C(O)=O)c1ccc(OC(F)(F)F)cc1	MolPort-000-000-532	InChI=1S/C9H8F3NO3/c10-9(11,12)16-6-3-1-5(2-4-6)7(13)8(14)15/h1-4,7H,13H2,(H,14,15)	KBWQXEWTAXZMRX-UHFFFAOYSA-N	< 50	< 50	< 50	5
NC(C(O)=O)C1=CC=C(Br)C=C1	NC(C(O)=O)c1ccc(Br)cc1	MolPort-000-000-533	InChI=1S/C8H8BrNO2/c9-6-3-1-5(2-4-6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)	APLQICUORRMFHY-UHFFFAOYSA-N	< 50	< 50	< 50	2
CCC1=CC=C(C=C1)C(N)C(O)=O	CCc1ccc(cc1)C(N)C(O)=O	MolPort-000-000-534	InChI=1S/C10H13NO2/c1-2-7-3-5-8(6-4-7)9(11)10(12)13/h3-6,9H,2,11H2,1H3,(H,12,13)	PWKCANDKDKPYIT-UHFFFAOYSA-N	< 50	50 - 100	50 - 100	10
CC1=CC=C(C=C1)C(N)C(O)=O	Cc1ccc(cc1)C(N)C(O)=O	MolPort-000-000-535	InChI=1S/C9H11NO2/c1-6-2-4-7(5-3-6)8(10)9(11)12/h2-5,8H,10H2,1H3,(H,11,12)	RZRRCPHBUKHOEY-UHFFFAOYSA-N	< 50	< 50	< 50	2
NC(C(O)=O)C1=CC=CC=C1O	NC(C(O)=O)c1ccccc1O	MolPort-000-000-537	InChI=1S/C8H9NO3/c9-7(8(11)12)5-3-1-2-4-6(5)10/h1-4,7,10H,9H2,(H,11,12)	LIDYFNYBHXPTJG-UHFFFAOYSA-N	< 50	< 50	< 50	5
NC(C(O)=O)C1=CC=CC(O)=C1	NC(C(O)=O)c1cccc(O)c1	MolPort-000-000-538	InChI=1S/C8H9NO3/c9-7(8(11)12)5-2-1-3-6(10)4-5/h1-4,7,10H,9H2,(H,11,12)	DQLYTFPAEVJTFM-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	5
CC1=CC(=CC=C1)C(N)C(O)=O	Cc1cccc(c1)C(N)C(O)=O	MolPort-000-000-539	InChI=1S/C9H11NO2/c1-6-3-2-4-7(5-6)8(10)9(11)12/h2-5,8H,10H2,1H3,(H,11,12)	LUSUJXIQPCPYCT-UHFFFAOYSA-N	< 50	< 50	< 50	5
NC(C(O)=O)C1=CC=CC(Br)=C1	NC(C(O)=O)c1cccc(Br)c1	MolPort-000-000-540	InChI=1S/C8H8BrNO2/c9-6-3-1-2-5(4-6)7(10)8(11)12/h1-4,7H,10H2,(H,11,12)	MJPMYLPJAVQUQA-UHFFFAOYSA-N	< 50	< 50	< 50	2
CC1=CC=CC=C1C(N)C(O)=O	Cc1ccccc1C(N)C(O)=O	MolPort-000-000-541	InChI=1S/C9H11NO2/c1-6-4-2-3-5-7(6)8(10)9(11)12/h2-5,8H,10H2,1H3,(H,11,12)	FLYIRERUSAMCDQ-UHFFFAOYSA-N	< 50	< 50	50 - 100	3
CC(C)(C)C1CCC(N)(CC1)C(O)=O	CC(C)(C)C1CCC(N)(CC1)C(O)=O	MolPort-000-000-546	InChI=1S/C11H21NO2/c1-10(2,3)8-4-6-11(12,7-5-8)9(13)14/h8H,4-7,12H2,1-3H3,(H,13,14)	PDNQBLZMZSRSKK-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	10
CCC1CCC(N)(CC1)C(O)=O	CCC1CCC(N)(CC1)C(O)=O	MolPort-000-000-547	InChI=1S/C9H17NO2/c1-2-7-3-5-9(10,6-4-7)8(11)12/h7H,2-6,10H2,1H3,(H,11,12)	BVUFCTJBJVGJGJ-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	10
CC1CCCC(N)(C1)C(O)=O	CC1CCCC(N)(C1)C(O)=O	MolPort-000-000-548	InChI=1S/C8H15NO2/c1-6-3-2-4-8(9,5-6)7(10)11/h6H,2-5,9H2,1H3,(H,10,11)	CTSBXWGZZLXIRA-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	10
