SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
CC1=CC(N2CCN(CC2)C(=O)NC2=CC=CC=C2)=C(C)C=C1	Cc1ccc(C)c(c1)N1CCN(CC1)C(=O)Nc1ccccc1	MolPort-000-068-578	InChI=1S/C19H23N3O/c1-15-8-9-16(2)18(14-15)21-10-12-22(13-11-21)19(23)20-17-6-4-3-5-7-17/h3-9,14H,10-13H2,1-2H3,(H,20,23)	WIPNYOQUZDMCBX-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
NC(=O)CN1N=NC(=N1)C1=C(N)C=CC=C1	NC(=O)Cn1nnc(n1)-c1ccccc1N	MolPort-000-068-584	InChI=1S/C9H10N6O/c10-7-4-2-1-3-6(7)9-12-14-15(13-9)5-8(11)16/h1-4H,5,10H2,(H2,11,16)	JARIFZAAKNIAMH-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCN1CCN(CC1)C(=O)NC1=C(OC)C=CC=C1	CCN1CCN(CC1)C(=O)Nc1ccccc1OC	MolPort-000-068-590	InChI=1S/C14H21N3O2/c1-3-16-8-10-17(11-9-16)14(18)15-12-6-4-5-7-13(12)19-2/h4-7H,3,8-11H2,1-2H3,(H,15,18)	BBIOUZCZUXHYQQ-UHFFFAOYSA-N	< 50	50 - 100	100 - 250	10
CN1CCN(CC1)C(=O)NCC1=CC=CC=C1	CN1CCN(CC1)C(=O)NCc1ccccc1	MolPort-000-068-591	InChI=1S/C13H19N3O/c1-15-7-9-16(10-8-15)13(17)14-11-12-5-3-2-4-6-12/h2-6H,7-11H2,1H3,(H,14,17)	VVYSNDPTUQUFQP-UHFFFAOYSA-N	< 50	50 - 100	null	12
COC1=C(NC(=O)N2CCN(C)CC2)C=CC=C1	COc1ccccc1NC(=O)N1CCN(C)CC1	MolPort-000-068-592	InChI=1S/C13H19N3O2/c1-15-7-9-16(10-8-15)13(17)14-11-5-3-4-6-12(11)18-2/h3-6H,7-10H2,1-2H3,(H,14,17)	MBVUZIJENZJPGJ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=CC(N2CCN(CC2)C(=O)NC2=CC=C(Cl)C=C2)=C(C)C=C1	Cc1ccc(C)c(c1)N1CCN(CC1)C(=O)Nc1ccc(Cl)cc1	MolPort-000-068-595	InChI=1S/C19H22ClN3O/c1-14-3-4-15(2)18(13-14)22-9-11-23(12-10-22)19(24)21-17-7-5-16(20)6-8-17/h3-8,13H,9-12H2,1-2H3,(H,21,24)	PTVVWRJMBPLEFN-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC(N2CCN(CC2)C(=O)NC2=CC(Cl)=CC=C2)=C(C)C=C1	Cc1ccc(C)c(c1)N1CCN(CC1)C(=O)Nc1cccc(Cl)c1	MolPort-000-068-596	InChI=1S/C19H22ClN3O/c1-14-6-7-15(2)18(12-14)22-8-10-23(11-9-22)19(24)21-17-5-3-4-16(20)13-17/h3-7,12-13H,8-11H2,1-2H3,(H,21,24)	ODYHSRUYWURXDP-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
FC(F)(F)C1=CC(=CC=C1)N1CCN(CC1)C(=O)NCC1=CC=CC=C1	FC(F)(F)c1cccc(c1)N1CCN(CC1)C(=O)NCc1ccccc1	MolPort-000-068-600	InChI=1S/C19H20F3N3O/c20-19(21,22)16-7-4-8-17(13-16)24-9-11-25(12-10-24)18(26)23-14-15-5-2-1-3-6-15/h1-8,13H,9-12,14H2,(H,23,26)	ZIVYJCPRVQLTSL-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
O=C(NCC1=CC=CC=C1)N1CCN(CC1)C1=CC=CC=C1	O=C(NCc1ccccc1)N1CCN(CC1)c1ccccc1	MolPort-000-068-602	InChI=1S/C18H21N3O/c22-18(19-15-16-7-3-1-4-8-16)21-13-11-20(12-14-21)17-9-5-2-6-10-17/h1-10H,11-15H2,(H,19,22)	LMWLXPZXZTZSNA-UHFFFAOYSA-N	< 50	50 - 100	null	7
ClC1=C(NC(=O)NCC2=CC=C3OCOC3=C2)C=CC=C1	Clc1ccccc1NC(=O)NCc1ccc2OCOc2c1	MolPort-000-068-603	InChI=1S/C15H13ClN2O3/c16-11-3-1-2-4-12(11)18-15(19)17-8-10-5-6-13-14(7-10)21-9-20-13/h1-7H,8-9H2,(H2,17,18,19)	SYMQKYUGPIRRED-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
ClC1=CC=CC(NC(=O)NCC2=CC=CS2)=C1	Clc1cccc(NC(=O)NCc2cccs2)c1	MolPort-000-068-605	InChI=1S/C12H11ClN2OS/c13-9-3-1-4-10(7-9)15-12(16)14-8-11-5-2-6-17-11/h1-7H,8H2,(H2,14,15,16)	OTHCKXXKXNLPDP-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CC=C(C=C1)C(=O)C1=C(N)SC2=C1CCCCC2	Cc1ccc(cc1)C(=O)c1c(N)sc2CCCCCc12	MolPort-000-068-641	InChI=1S/C17H19NOS/c1-11-7-9-12(10-8-11)16(19)15-13-5-3-2-4-6-14(13)20-17(15)18/h7-10H,2-6,18H2,1H3	WBPZOTMZNUAFSJ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CS(=O)(=O)NC1=CC=C(C=C1)C1=NN=C(S)O1	CS(=O)(=O)Nc1ccc(cc1)-c1nnc(S)o1	MolPort-000-068-854	InChI=1S/C9H9N3O3S2/c1-17(13,14)12-7-4-2-6(3-5-7)8-10-11-9(16)15-8/h2-5,12H,1H3,(H,11,16)	DHGOOCPNKFWIFL-UHFFFAOYSA-N	250 - 500	250 - 500	250 - 500	5
CC1=CC=C(C=C1)C1=C(NC(C)(C)C)N2C=CC(C)=CC2=N1	Cc1ccc(cc1)-c1nc2cc(C)ccn2c1NC(C)(C)C	MolPort-000-073-628	InChI=1S/C19H23N3/c1-13-6-8-15(9-7-13)17-18(21-19(3,4)5)22-11-10-14(2)12-16(22)20-17/h6-12,21H,1-5H3	BLDPMKSFHSQYPB-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1=CC2=NC(C3=CC=CS3)=C(NC(C)(C)C)N2C=C1	Cc1ccn2c(NC(C)(C)C)c(nc2c1)-c1cccs1	MolPort-000-073-634	InChI=1S/C16H19N3S/c1-11-7-8-19-13(10-11)17-14(12-6-5-9-20-12)15(19)18-16(2,3)4/h5-10,18H,1-4H3	RMZISRYKSUXTJQ-UHFFFAOYSA-N	50 - 100	null	null	10
CC1=CC=C(C=C1)C1=C(NC(C)(C)C)N2C=C(C)C=CC2=N1	Cc1ccc(cc1)-c1nc2ccc(C)cn2c1NC(C)(C)C	MolPort-000-073-662	InChI=1S/C19H23N3/c1-13-6-9-15(10-7-13)17-18(21-19(3,4)5)22-12-14(2)8-11-16(22)20-17/h6-12,21H,1-5H3	OQGBVFUFJVLLLQ-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1=CN2C(NC(C)(C)C)=C(N=C2C=C1)C1=CC=CS1	Cc1ccc2nc(-c3cccs3)c(NC(C)(C)C)n2c1	MolPort-000-073-673	InChI=1S/C16H19N3S/c1-11-7-8-13-17-14(12-6-5-9-20-12)15(19(13)10-11)18-16(2,3)4/h5-10,18H,1-4H3	OIAGWHNUOTWSNH-UHFFFAOYSA-N	50 - 100	null	null	10
CC1=CN2C(C=C1)=NC(=C2NCC1=CC=CC=C1)C1=C(O)C=CC=C1	Cc1ccc2nc(c(NCc3ccccc3)n2c1)-c1ccccc1O	MolPort-000-073-681	InChI=1S/C21H19N3O/c1-15-11-12-19-23-20(17-9-5-6-10-18(17)25)21(24(19)14-15)22-13-16-7-3-2-4-8-16/h2-12,14,22,25H,13H2,1H3	SAGVDSVANBABRR-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CC1=CN2C(C=C1)=NC(=C2NC(C)(C)C)C1=CC=C(F)C=C1	Cc1ccc2nc(c(NC(C)(C)C)n2c1)-c1ccc(F)cc1	MolPort-000-073-687	InChI=1S/C18H20FN3/c1-12-5-10-15-20-16(13-6-8-14(19)9-7-13)17(22(15)11-12)21-18(2,3)4/h5-11,21H,1-4H3	AFVFKXVTCRBWEH-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1=CC=C(C=C1)C1=C(NC(C)(C)C)N2C(C=CC=C2C)=N1	Cc1ccc(cc1)-c1nc2cccc(C)n2c1NC(C)(C)C	MolPort-000-073-691	InChI=1S/C19H23N3/c1-13-9-11-15(12-10-13)17-18(21-19(3,4)5)22-14(2)7-6-8-16(22)20-17/h6-12,21H,1-5H3	XXNHPJNPQRMQHI-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
COC1=C(OC)C=C(C=C1)C1=C(NCC2=CC=CC=C2)N2C(C=CC=C2C)=N1	COc1ccc(cc1OC)-c1nc2cccc(C)n2c1NCc1ccccc1	MolPort-000-073-695	InChI=1S/C23H23N3O2/c1-16-8-7-11-21-25-22(18-12-13-19(27-2)20(14-18)28-3)23(26(16)21)24-15-17-9-5-4-6-10-17/h4-14,24H,15H2,1-3H3	LUEVZHDYHUHLOD-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1=CC=C(C=C1)C1=C(NC(C)(C)C)N2C=C(Cl)C=CC2=N1	Cc1ccc(cc1)-c1nc2ccc(Cl)cn2c1NC(C)(C)C	MolPort-000-073-712	InChI=1S/C18H20ClN3/c1-12-5-7-13(8-6-12)16-17(21-18(2,3)4)22-11-14(19)9-10-15(22)20-16/h5-11,21H,1-4H3	GLCRZWHGEHCSNJ-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
COC1=C(OC)C=C(C=C1)C1=C(NCC2=CC=CC=C2)N2C=C(Cl)C=CC2=N1	COc1ccc(cc1OC)-c1nc2ccc(Cl)cn2c1NCc1ccccc1	MolPort-000-073-719	InChI=1S/C22H20ClN3O2/c1-27-18-10-8-16(12-19(18)28-2)21-22(24-13-15-6-4-3-5-7-15)26-14-17(23)9-11-20(26)25-21/h3-12,14,24H,13H2,1-2H3	LXMCYVDYIIKELM-UHFFFAOYSA-N	50 - 100	null	null	10
CC(C)(C)NC1=C(N=C2C=CC(Cl)=CN12)C1=CC=CS1	CC(C)(C)Nc1c(nc2ccc(Cl)cn12)-c1cccs1	MolPort-000-073-725	InChI=1S/C15H16ClN3S/c1-15(2,3)18-14-13(11-5-4-8-20-11)17-12-7-6-10(16)9-19(12)14/h4-9,18H,1-3H3	RXLRKCCWEHIUGD-UHFFFAOYSA-N	50 - 100	null	null	10
COC1=CC(C(=O)NC2=NC(=C(C)S2)C2=CC=C(F)C=C2)=C(OC)C=C1	COc1ccc(OC)c(c1)C(=O)Nc1nc(c(C)s1)-c1ccc(F)cc1	MolPort-000-073-772	InChI=1S/C19H17FN2O3S/c1-11-17(12-4-6-13(20)7-5-12)21-19(26-11)22-18(23)15-10-14(24-2)8-9-16(15)25-3/h4-10H,1-3H3,(H,21,22,23)	IBMAQGYWPVUCKT-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
FC1=CC=C(C=C1)C1=NN(CC(=O)NCC2=CC=CS2)N=N1	Fc1ccc(cc1)-c1nnn(CC(=O)NCc2cccs2)n1	MolPort-000-073-943	InChI=1S/C14H12FN5OS/c15-11-5-3-10(4-6-11)14-17-19-20(18-14)9-13(21)16-8-12-2-1-7-22-12/h1-7H,8-9H2,(H,16,21)	IKDLSESRLAJAAG-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
ClC1=CC=C(C=C1)C(=O)N1CCN(CC2=NC3=C(C4=C(CCCC4)S3)C(=O)N2)CC1	Clc1ccc(cc1)C(=O)N1CCN(Cc2nc3sc4CCCCc4c3c(=O)[nH]2)CC1	MolPort-000-074-844	InChI=1S/C22H23ClN4O2S/c23-15-7-5-14(6-8-15)22(29)27-11-9-26(10-12-27)13-18-24-20(28)19-16-3-1-2-4-17(16)30-21(19)25-18/h5-8H,1-4,9-13H2,(H,24,25,28)	NFEPFGMSQJKBDV-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
ClC1=C(C=CC=C1)C(=O)N1CCN(CC2=NC3=C(C4=C(CCCC4)S3)C(=O)N2)CC1	Clc1ccccc1C(=O)N1CCN(Cc2nc3sc4CCCCc4c3c(=O)[nH]2)CC1	MolPort-000-074-845	InChI=1S/C22H23ClN4O2S/c23-16-7-3-1-5-14(16)22(29)27-11-9-26(10-12-27)13-18-24-20(28)19-15-6-2-4-8-17(15)30-21(19)25-18/h1,3,5,7H,2,4,6,8-13H2,(H,24,25,28)	LWDWYIRXTIZLPM-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC(C)C(=O)NC1=NC2=C(S1)C(=O)CC(C)(C)C2	CC(C)C(=O)Nc1nc2CC(C)(C)CC(=O)c2s1	MolPort-000-075-303	InChI=1S/C13H18N2O2S/c1-7(2)11(17)15-12-14-8-5-13(3,4)6-9(16)10(8)18-12/h7H,5-6H2,1-4H3,(H,14,15,17)	QCYMJPSTZSWYJQ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC(C)(C)C1=CSC(NC(=O)CCl)=N1	CC(C)(C)c1csc(NC(=O)CCl)n1	MolPort-000-075-311	InChI=1S/C9H13ClN2OS/c1-9(2,3)6-5-14-8(11-6)12-7(13)4-10/h5H,4H2,1-3H3,(H,11,12,13)	FJSAYBPNTHTNBD-UHFFFAOYSA-N	< 50	< 50	< 50	7
CC(C)(C)C1=CSC(NC(=O)C2CCCCC2)=N1	CC(C)(C)c1csc(NC(=O)C2CCCCC2)n1	MolPort-000-075-312	InChI=1S/C14H22N2OS/c1-14(2,3)11-9-18-13(15-11)16-12(17)10-7-5-4-6-8-10/h9-10H,4-8H2,1-3H3,(H,15,16,17)	IRWLQYROJKUQOP-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=C(C=CC=C1)C(=O)NC1=NC(=CS1)C(C)(C)C	CCOc1ccccc1C(=O)Nc1nc(cs1)C(C)(C)C	MolPort-000-075-318	InChI=1S/C16H20N2O2S/c1-5-20-12-9-7-6-8-11(12)14(19)18-15-17-13(10-21-15)16(2,3)4/h6-10H,5H2,1-4H3,(H,17,18,19)	BQSKSLHQLYDYTG-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC=CC(CC(=O)NC2=NC(=CS2)C(C)(C)C)=C1	COc1cccc(CC(=O)Nc2nc(cs2)C(C)(C)C)c1	MolPort-000-075-321	InChI=1S/C16H20N2O2S/c1-16(2,3)13-10-21-15(17-13)18-14(19)9-11-6-5-7-12(8-11)20-4/h5-8,10H,9H2,1-4H3,(H,17,18,19)	BAXKOLVWMIYRKS-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=CC=C(CCC(=O)NC2=NC(=CS2)C(C)(C)C)C=C1	COc1ccc(CCC(=O)Nc2nc(cs2)C(C)(C)C)cc1	MolPort-000-075-322	InChI=1S/C17H22N2O2S/c1-17(2,3)14-11-22-16(18-14)19-15(20)10-7-12-5-8-13(21-4)9-6-12/h5-6,8-9,11H,7,10H2,1-4H3,(H,18,19,20)	GMDFXFBAGAVPJH-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CN1C(CNS(=O)(=O)C2=CC=C(C)C=C2)=NN=C1SCC1=CC=C(C=C1)C(C)(C)C	Cc1ccc(cc1)S(=O)(=O)NCc1nnc(SCc2ccc(cc2)C(C)(C)C)n1C	MolPort-000-075-370	InChI=1S/C22H28N4O2S2/c1-16-6-12-19(13-7-16)30(27,28)23-14-20-24-25-21(26(20)5)29-15-17-8-10-18(11-9-17)22(2,3)4/h6-13,23H,14-15H2,1-5H3	KNBPLLSBSOIZCV-UHFFFAOYSA-N	< 50	< 50	100 - 250	2
ClS(=O)(=O)C1=CC=CC(=C1)S(=O)(=O)N1CCCC1	ClS(=O)(=O)c1cccc(c1)S(=O)(=O)N1CCCC1	MolPort-000-075-962	InChI=1S/C10H12ClNO4S2/c11-17(13,14)9-4-3-5-10(8-9)18(15,16)12-6-1-2-7-12/h3-5,8H,1-2,6-7H2	NZUPUGDVCOVWMM-UHFFFAOYSA-N	100 - 250	100 - 250	100 - 250	10
COC1=CC=C2N=C(NC3OC(=O)C4=C3C=CC(OC)=C4OC)SC2=C1	COc1ccc2nc(NC3OC(=O)c4c3ccc(OC)c4OC)sc2c1	MolPort-000-076-008	InChI=1S/C18H16N2O5S/c1-22-9-4-6-11-13(8-9)26-18(19-11)20-16-10-5-7-12(23-2)15(24-3)14(10)17(21)25-16/h4-8,16H,1-3H3,(H,19,20)	RVCAHWKNPRNHLI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=C(OC)C2=C(C=C1)C(NC1=NC3=CC=C(F)C=C3S1)OC2=O	COc1ccc2C(Nc3nc4ccc(F)cc4s3)OC(=O)c2c1OC	MolPort-000-076-009	InChI=1S/C17H13FN2O4S/c1-22-11-6-4-9-13(14(11)23-2)16(21)24-15(9)20-17-19-10-5-3-8(18)7-12(10)25-17/h3-7,15H,1-2H3,(H,19,20)	YUZSYNBMJUCPKZ-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCS(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	CCS(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	MolPort-000-076-018	InChI=1S/C14H27N3O3S/c1-2-21(19,20)17-10-8-16(9-11-17)12-14(18)15-13-6-4-3-5-7-13/h13H,2-12H2,1H3,(H,15,18)	FXUCQFKSGRMGMU-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CS(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	CS(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	MolPort-000-076-019	InChI=1S/C13H25N3O3S/c1-20(18,19)16-9-7-15(8-10-16)11-13(17)14-12-5-3-2-4-6-12/h12H,2-11H2,1H3,(H,14,17)	NZGHRDSROOOMCN-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
O=C(CN1CCN(CC1)C(=O)C1=CC=CS1)NC1CCCCC1	O=C(CN1CCN(CC1)C(=O)c1cccs1)NC1CCCCC1	MolPort-000-076-020	InChI=1S/C17H25N3O2S/c21-16(18-14-5-2-1-3-6-14)13-19-8-10-20(11-9-19)17(22)15-7-4-12-23-15/h4,7,12,14H,1-3,5-6,8-11,13H2,(H,18,21)	NNSNHOAHSGUQBG-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
ClC1=C(C=CC=C1)S(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	Clc1ccccc1S(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	MolPort-000-076-023	InChI=1S/C18H26ClN3O3S/c19-16-8-4-5-9-17(16)26(24,25)22-12-10-21(11-13-22)14-18(23)20-15-6-2-1-3-7-15/h4-5,8-9,15H,1-3,6-7,10-14H2,(H,20,23)	AQOZHTVYNSQBQH-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
FC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	Fc1ccc(cc1)S(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	MolPort-000-076-024	InChI=1S/C18H26FN3O3S/c19-15-6-8-17(9-7-15)26(24,25)22-12-10-21(11-13-22)14-18(23)20-16-4-2-1-3-5-16/h6-9,16H,1-5,10-14H2,(H,20,23)	QHFHGVHOPISJDY-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	Cc1ccc(cc1)S(=O)(=O)N1CCN(CC(=O)NC2CCCCC2)CC1	MolPort-000-076-025	InChI=1S/C19H29N3O3S/c1-16-7-9-18(10-8-16)26(24,25)22-13-11-21(12-14-22)15-19(23)20-17-5-3-2-4-6-17/h7-10,17H,2-6,11-15H2,1H3,(H,20,23)	GEVDJIKPSXIIJV-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
NC(=O)C1CCN(CC2=NN=NN2CC2=CC=CC=C2)CC1	NC(=O)C1CCN(Cc2nnnn2Cc2ccccc2)CC1	MolPort-000-076-086	InChI=1S/C15H20N6O/c16-15(22)13-6-8-20(9-7-13)11-14-17-18-19-21(14)10-12-4-2-1-3-5-12/h1-5,13H,6-11H2,(H2,16,22)	HEYALVNFQMCIME-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC(=O)C1=CC(NC(=O)C2=C(N)C3=CC4=CC5=C(OCCO5)C=C4N=C3S2)=CC=C1	CC(=O)c1cccc(NC(=O)c2sc3nc4cc5OCCOc5cc4cc3c2N)c1	MolPort-000-076-432	InChI=1S/C22H17N3O4S/c1-11(26)12-3-2-4-14(7-12)24-21(27)20-19(23)15-8-13-9-17-18(29-6-5-28-17)10-16(13)25-22(15)30-20/h2-4,7-10H,5-6,23H2,1H3,(H,24,27)	IIAMBYTZHAPBQC-UHFFFAOYSA-N	500 - 1000	500 - 1000	500 - 1000	10
CCC1=CC2=CC3=C(OCCO3)C=C2N=C1SCC(=O)NC1=C(C)C=CC=C1	CCc1cc2cc3OCCOc3cc2nc1SCC(=O)Nc1ccccc1C	MolPort-000-077-440	InChI=1S/C22H22N2O3S/c1-3-15-10-16-11-19-20(27-9-8-26-19)12-18(16)24-22(15)28-13-21(25)23-17-7-5-4-6-14(17)2/h4-7,10-12H,3,8-9,13H2,1-2H3,(H,23,25)	WOPFGLSZCHHFIM-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC1=CC2=CC3=C(OCCO3)C=C2N=C1SCC(=O)NC1=CC=C(OC)C=C1	CCc1cc2cc3OCCOc3cc2nc1SCC(=O)Nc1ccc(OC)cc1	MolPort-000-077-442	InChI=1S/C22H22N2O4S/c1-3-14-10-15-11-19-20(28-9-8-27-19)12-18(15)24-22(14)29-13-21(25)23-16-4-6-17(26-2)7-5-16/h4-7,10-12H,3,8-9,13H2,1-2H3,(H,23,25)	XWEFOWQORSDRKT-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC1=CC2=CC3=C(OCCO3)C=C2N=C1SCC(=O)NC1=C(OC)C=C(OC)C=C1	CCc1cc2cc3OCCOc3cc2nc1SCC(=O)Nc1ccc(OC)cc1OC	MolPort-000-077-446	InChI=1S/C23H24N2O5S/c1-4-14-9-15-10-20-21(30-8-7-29-20)12-18(15)25-23(14)31-13-22(26)24-17-6-5-16(27-2)11-19(17)28-3/h5-6,9-12H,4,7-8,13H2,1-3H3,(H,24,26)	AVXKKLKOARJEOC-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC1=CC2=CC3=C(OCCO3)C=C2N=C1SCC(=O)NC1=C(OC)C=CC=C1	CCc1cc2cc3OCCOc3cc2nc1SCC(=O)Nc1ccccc1OC	MolPort-000-077-473	InChI=1S/C22H22N2O4S/c1-3-14-10-15-11-19-20(28-9-8-27-19)12-17(15)24-22(14)29-13-21(25)23-16-6-4-5-7-18(16)26-2/h4-7,10-12H,3,8-9,13H2,1-2H3,(H,23,25)	XGEOJWXWROSOGZ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=C(C=CC=C1)C(N1CCN(CC2=CC=NC=C2)CC1)C1=NN=NN1C(C)(C)C	COc1ccccc1C(N1CCN(Cc2ccncc2)CC1)c1nnnn1C(C)(C)C	MolPort-000-078-129	InChI=1S/C23H31N7O/c1-23(2,3)30-22(25-26-27-30)21(19-7-5-6-8-20(19)31-4)29-15-13-28(14-16-29)17-18-9-11-24-12-10-18/h5-12,21H,13-17H2,1-4H3	JGYZDKDCKPRYSN-UHFFFAOYSA-N	50 - 100	null	null	10
C(N1N=NN=C1CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1	C(N1CCN(CC1)C(c1ccccc1)c1ccccc1)c1nnnn1Cc1ccccc1	MolPort-000-078-883	InChI=1S/C26H28N6/c1-4-10-22(11-5-1)20-32-25(27-28-29-32)21-30-16-18-31(19-17-30)26(23-12-6-2-7-13-23)24-14-8-3-9-15-24/h1-15,26H,16-21H2	QPMPFBAGBYNFQI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC(=O)NC2CCCC2)CC1	COc1ccc(cc1)S(=O)(=O)N1CCN(CC(=O)NC2CCCC2)CC1	MolPort-000-081-731	InChI=1S/C18H27N3O4S/c1-25-16-6-8-17(9-7-16)26(23,24)21-12-10-20(11-13-21)14-18(22)19-15-4-2-3-5-15/h6-9,15H,2-5,10-14H2,1H3,(H,19,22)	UGRWVCQGIFDIKQ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=C(NC(=O)CSC2=NC3=CC4=C(OCCO4)C=C3C=C2C#N)C=CC=C1	COc1ccccc1NC(=O)CSc1nc2cc3OCCOc3cc2cc1C#N	MolPort-000-082-090	InChI=1S/C21H17N3O4S/c1-26-17-5-3-2-4-15(17)23-20(25)12-29-21-14(11-22)8-13-9-18-19(10-16(13)24-21)28-7-6-27-18/h2-5,8-10H,6-7,12H2,1H3,(H,23,25)	ABBHVPFRPCOQFQ-UHFFFAOYSA-N	< 50	null	null	10
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCN(CC1)C1=C(Cl)C=CC=C1	CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCN(CC1)c1ccccc1Cl	MolPort-000-082-208	InChI=1S/C18H20ClN3O3S/c1-14(23)20-15-6-8-16(9-7-15)26(24,25)22-12-10-21(11-13-22)18-5-3-2-4-17(18)19/h2-9H,10-13H2,1H3,(H,20,23)	NCZMFFATYGCSAP-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
CCC(CC)C(=O)NC1=NC2=C(CCCC2)S1	CCC(CC)C(=O)Nc1nc2CCCCc2s1	MolPort-000-082-410	InChI=1S/C13H20N2OS/c1-3-9(4-2)12(16)15-13-14-10-7-5-6-8-11(10)17-13/h9H,3-8H2,1-2H3,(H,14,15,16)	GNSRNPQCMVQAJF-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC(C)=NC(NC(=O)COC2=C(Cl)C=C(Cl)C=C2)=N1	Cc1cc(C)nc(NC(=O)COc2ccc(Cl)cc2Cl)n1	MolPort-000-082-411	InChI=1S/C14H13Cl2N3O2/c1-8-5-9(2)18-14(17-8)19-13(20)7-21-12-4-3-10(15)6-11(12)16/h3-6H,7H2,1-2H3,(H,17,18,19,20)	IICXZAPHXAOFIA-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
ClC1=C(SC2=CC=CC=C12)C(=O)NC1=CC=C(C#N)C(Cl)=C1	Clc1c(sc2ccccc12)C(=O)Nc1ccc(C#N)c(Cl)c1	MolPort-000-082-412	InChI=1S/C16H8Cl2N2OS/c17-12-7-10(6-5-9(12)8-19)20-16(21)15-14(18)11-3-1-2-4-13(11)22-15/h1-7H,(H,20,21)	AODPCPYSMDFGBZ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCC1=C(N=C(NC(=O)C2=CC=CO2)S1)C1=CC=CC=C1	CCc1sc(NC(=O)c2ccco2)nc1-c1ccccc1	MolPort-000-082-413	InChI=1S/C16H14N2O2S/c1-2-13-14(11-7-4-3-5-8-11)17-16(21-13)18-15(19)12-9-6-10-20-12/h3-10H,2H2,1H3,(H,17,18,19)	BORXBTHHJKTUJZ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
